Time(s), T_gas(K), N_gas(#/cm^3), E, H2, O2, H, O, OH, O2(A1)
0.000288045, 408.43, 1.79686e+19, 4.13235e+08, 2.97394e+18, 1.49219e+18, 1.03623e+13, 7.37294e+13, 3.53319e+13, 2.1183e+15
0.000288145, 408.432, 1.79686e+19, 4.0924e+08, 2.97394e+18, 1.49218e+18, 1.03026e+13, 7.33089e+13, 3.51333e+13, 2.11832e+15
0.000288245, 408.433, 1.79685e+19, 4.0529e+08, 2.97393e+18, 1.49218e+18, 1.02433e+13, 7.2891e+13, 3.49358e+13, 2.11833e+15
0.000288345, 408.434, 1.79685e+19, 4.01384e+08, 2.97392e+18, 1.49218e+18, 1.01843e+13, 7.24755e+13, 3.47394e+13, 2.11835e+15
0.000288445, 408.436, 1.79684e+19, 3.97522e+08, 2.97391e+18, 1.49217e+18, 1.01256e+13, 7.20624e+13, 3.45439e+13, 2.11837e+15
0.000288545, 408.437, 1.79683e+19, 3.93703e+08, 2.97391e+18, 1.49217e+18, 1.00673e+13, 7.16517e+13, 3.43495e+13, 2.11839e+15
0.000288645, 408.439, 1.79683e+19, 3.89927e+08, 2.9739e+18, 1.49216e+18, 1.00093e+13, 7.12434e+13, 3.41562e+13, 2.11841e+15
0.000288745, 408.44, 1.79682e+19, 3.86192e+08, 2.97389e+18, 1.49216e+18, 9.9516e+12, 7.08375e+13, 3.39639e+13, 2.11842e+15
0.000288845, 408.441, 1.79682e+19, 3.825e+08, 2.97389e+18, 1.49215e+18, 9.89424e+12, 7.0434e+13, 3.37726e+13, 2.11844e+15
0.000288945, 408.443, 1.79681e+19, 3.78848e+08, 2.97388e+18, 1.49215e+18, 9.8372e+12, 7.00328e+13, 3.35823e+13, 2.11846e+15
0.000289045, 408.444, 1.7968e+19, 3.75236e+08, 2.97387e+18, 1.49215e+18, 9.78049e+12, 6.9634e+13, 3.3393e+13, 2.11847e+15
0.000289145, 408.445, 1.7968e+19, 3.71665e+08, 2.97387e+18, 1.49214e+18, 9.72409e+12, 6.92374e+13, 3.32048e+13, 2.11849e+15
0.000289245, 408.447, 1.79679e+19, 3.68133e+08, 2.97386e+18, 1.49214e+18, 9.66801e+12, 6.88432e+13, 3.30176e+13, 2.11851e+15
0.000289345, 408.448, 1.79679e+19, 3.64639e+08, 2.97385e+18, 1.49213e+18, 9.61225e+12, 6.84513e+13, 3.28313e+13, 2.11852e+15
0.000289445, 408.449, 1.79678e+19, 3.61184e+08, 2.97385e+18, 1.49213e+18, 9.55681e+12, 6.80617e+13, 3.26461e+13, 2.11854e+15
0.000289545, 408.451, 1.79678e+19, 3.57767e+08, 2.97384e+18, 1.49213e+18, 9.50168e+12, 6.76744e+13, 3.24619e+13, 2.11855e+15
0.000289645, 408.452, 1.79677e+19, 3.54387e+08, 2.97383e+18, 1.49212e+18, 9.44686e+12, 6.72893e+13, 3.22786e+13, 2.11857e+15
0.000289745, 408.453, 1.79676e+19, 3.51045e+08, 2.97383e+18, 1.49212e+18, 9.39235e+12, 6.69065e+13, 3.20964e+13, 2.11858e+15
0.000289845, 408.454, 1.79676e+19, 3.47738e+08, 2.97382e+18, 1.49211e+18, 9.33815e+12, 6.65259e+13, 3.19151e+13, 2.1186e+15
0.000289945, 408.456, 1.79675e+19, 3.44468e+08, 2.97381e+18, 1.49211e+18, 9.28426e+12, 6.61475e+13, 3.17348e+13, 2.11861e+15
0.000290045, 408.457, 1.79675e+19, 3.41233e+08, 2.97381e+18, 1.49211e+18, 9.23068e+12, 6.57713e+13, 3.15555e+13, 2.11862e+15
0.000290145, 408.458, 1.79674e+19, 3.38033e+08, 2.9738e+18, 1.4921e+18, 9.1774e+12, 6.53973e+13, 3.13772e+13, 2.11864e+15
0.000290245, 408.46, 1.79674e+19, 3.34867e+08, 2.97379e+18, 1.4921e+18, 9.12442e+12, 6.50255e+13, 3.11998e+13, 2.11865e+15
0.000290345, 408.461, 1.79673e+19, 3.31736e+08, 2.97379e+18, 1.49209e+18, 9.07175e+12, 6.46559e+13, 3.10234e+13, 2.11866e+15
0.000290445, 408.462, 1.79672e+19, 3.28638e+08, 2.97378e+18, 1.49209e+18, 9.01938e+12, 6.42884e+13, 3.0848e+13, 2.11868e+15
0.000290545, 408.463, 1.79672e+19, 3.25574e+08, 2.97378e+18, 1.49209e+18, 8.9673e+12, 6.39231e+13, 3.06735e+13, 2.11869e+15
0.000290645, 408.465, 1.79671e+19, 3.22542e+08, 2.97377e+18, 1.49208e+18, 8.91553e+12, 6.35599e+13, 3.04999e+13, 2.1187e+15
0.000290745, 408.466, 1.79671e+19, 3.19543e+08, 2.97376e+18, 1.49208e+18, 8.86404e+12, 6.31989e+13, 3.03273e+13, 2.11871e+15
0.000290845, 408.467, 1.7967e+19, 3.16576e+08, 2.97376e+18, 1.49207e+18, 8.81286e+12, 6.28399e+13, 3.01557e+13, 2.11873e+15
0.000290945, 408.468, 1.7967e+19, 3.13641e+08, 2.97375e+18, 1.49207e+18, 8.76196e+12, 6.2483e+13, 2.9985e+13, 2.11874e+15
0.000291045, 408.47, 1.79669e+19, 3.10737e+08, 2.97374e+18, 1.49207e+18, 8.71136e+12, 6.21282e+13, 2.98152e+13, 2.11875e+15
0.000291145, 408.471, 1.79669e+19, 3.07863e+08, 2.97374e+18, 1.49206e+18, 8.66105e+12, 6.17755e+13, 2.96463e+13, 2.11876e+15
0.000291245, 408.472, 1.79668e+19, 3.05021e+08, 2.97373e+18, 1.49206e+18, 8.61103e+12, 6.14248e+13, 2.94784e+13, 2.11877e+15
0.000291345, 408.473, 1.79668e+19, 3.02208e+08, 2.97373e+18, 1.49205e+18, 8.56129e+12, 6.10762e+13, 2.93114e+13, 2.11878e+15
0.000291445, 408.475, 1.79667e+19, 2.99425e+08, 2.97372e+18, 1.49205e+18, 8.51184e+12, 6.07296e+13, 2.91453e+13, 2.11879e+15
0.000291545, 408.476, 1.79666e+19, 2.96672e+08, 2.97372e+18, 1.49205e+18, 8.46267e+12, 6.0385e+13, 2.89801e+13, 2.1188e+15
0.000291645, 408.477, 1.79666e+19, 2.93947e+08, 2.97371e+18, 1.49204e+18, 8.41378e+12, 6.00425e+13, 2.88159e+13, 2.11882e+15
0.000291745, 408.478, 1.79665e+19, 2.91251e+08, 2.9737e+18, 1.49204e+18, 8.36518e+12, 5.97019e+13, 2.86525e+13, 2.11883e+15
0.000291845, 408.479, 1.79665e+19, 2.88584e+08, 2.9737e+18, 1.49204e+18, 8.31686e+12, 5.93634e+13, 2.849e+13, 2.11884e+15
0.000291945, 408.481, 1.79664e+19, 2.85944e+08, 2.97369e+18, 1.49203e+18, 8.26881e+12, 5.90268e+13, 2.83285e+13, 2.11885e+15
0.000292045, 408.482, 1.79664e+19, 2.83332e+08, 2.97369e+18, 1.49203e+18, 8.22104e+12, 5.86921e+13, 2.81678e+13, 2.11886e+15
0.000292145, 408.483, 1.79663e+19, 2.80747e+08, 2.97368e+18, 1.49202e+18, 8.17355e+12, 5.83594e+13, 2.8008e+13, 2.11886e+15
0.000292245, 408.484, 1.79663e+19, 2.78189e+08, 2.97368e+18, 1.49202e+18, 8.12633e+12, 5.80287e+13, 2.78491e+13, 2.11887e+15
0.000292345, 408.485, 1.79662e+19, 2.75658e+08, 2.97367e+18, 1.49202e+18, 8.07938e+12, 5.76999e+13, 2.76911e+13, 2.11888e+15
0.000292445, 408.486, 1.79662e+19, 2.73153e+08, 2.97366e+18, 1.49201e+18, 8.0327e+12, 5.7373e+13, 2.75339e+13, 2.11889e+15
0.000292545, 408.488, 1.79661e+19, 2.70674e+08, 2.97366e+18, 1.49201e+18, 7.9863e+12, 5.7048e+13, 2.73777e+13, 2.1189e+15
0.000292645, 408.489, 1.79661e+19, 2.68221e+08, 2.97365e+18, 1.49201e+18, 7.94016e+12, 5.67249e+13, 2.72223e+13, 2.11891e+15
0.000292745, 408.49, 1.7966e+19, 2.65793e+08, 2.97365e+18, 1.492e+18, 7.89429e+12, 5.64036e+13, 2.70677e+13, 2.11892e+15
0.000292845, 408.491, 1.7966e+19, 2.6339e+08, 2.97364e+18, 1.492e+18, 7.84868e+12, 5.60843e+13, 2.6914e+13, 2.11893e+15
0.000292945, 408.492, 1.79659e+19, 2.61012e+08, 2.97364e+18, 1.49199e+18, 7.80334e+12, 5.57668e+13, 2.67612e+13, 2.11893e+15
0.000293045, 408.493, 1.79659e+19, 2.58658e+08, 2.97363e+18, 1.49199e+18, 7.75826e+12, 5.54512e+13, 2.66092e+13, 2.11894e+15
0.000293145, 408.495, 1.79658e+19, 2.56329e+08, 2.97363e+18, 1.49199e+18, 7.71344e+12, 5.51374e+13, 2.64581e+13, 2.11895e+15
0.000293245, 408.496, 1.79658e+19, 2.54023e+08, 2.97362e+18, 1.49198e+18, 7.66888e+12, 5.48254e+13, 2.63078e+13, 2.11896e+15
0.000293345, 408.497, 1.79657e+19, 2.51741e+08, 2.97362e+18, 1.49198e+18, 7.62458e+12, 5.45152e+13, 2.61583e+13, 2.11897e+15
0.000293445, 408.498, 1.79657e+19, 2.49483e+08, 2.97361e+18, 1.49198e+18, 7.58053e+12, 5.42069e+13, 2.60097e+13, 2.11897e+15
0.000293545, 408.499, 1.79656e+19, 2.47247e+08, 2.97361e+18, 1.49197e+18, 7.53675e+12, 5.39004e+13, 2.58619e+13, 2.11898e+15
0.000293645, 408.5, 1.79656e+19, 2.45034e+08, 2.9736e+18, 1.49197e+18, 7.49321e+12, 5.35956e+13, 2.57149e+13, 2.11899e+15
0.000293745, 408.501, 1.79655e+19, 2.42844e+08, 2.9736e+18, 1.49197e+18, 7.44993e+12, 5.32926e+13, 2.55687e+13, 2.11899e+15
0.000293845, 408.502, 1.79655e+19, 2.40676e+08, 2.97359e+18, 1.49196e+18, 7.4069e+12, 5.29914e+13, 2.54234e+13, 2.119e+15
0.000293945, 408.504, 1.79654e+19, 2.38529e+08, 2.97359e+18, 1.49196e+18, 7.36412e+12, 5.26919e+13, 2.52789e+13, 2.11901e+15
0.000294045, 408.505, 1.79654e+19, 2.36405e+08, 2.97358e+18, 1.49196e+18, 7.32159e+12, 5.23942e+13, 2.51352e+13, 2.11901e+15
0.000294145, 408.506, 1.79653e+19, 2.34302e+08, 2.97358e+18, 1.49195e+18, 7.27931e+12, 5.20982e+13, 2.49923e+13, 2.11902e+15
0.000294245, 408.507, 1.79653e+19, 2.3222e+08, 2.97357e+18, 1.49195e+18, 7.23727e+12, 5.18039e+13, 2.48502e+13, 2.11902e+15
0.000294345, 408.508, 1.79652e+19, 2.30159e+08, 2.97357e+18, 1.49194e+18, 7.19548e+12, 5.15113e+13, 2.47089e+13, 2.11903e+15
0.000294445, 408.509, 1.79652e+19, 2.28119e+08, 2.97356e+18, 1.49194e+18, 7.15393e+12, 5.12205e+13, 2.45684e+13, 2.11904e+15
0.000294545, 408.51, 1.79651e+19, 2.261e+08, 2.97356e+18, 1.49194e+18, 7.11263e+12, 5.09313e+13, 2.44286e+13, 2.11904e+15
0.000294645, 408.511, 1.79651e+19, 2.241e+08, 2.97355e+18, 1.49193e+18, 7.07156e+12, 5.06438e+13, 2.42897e+13, 2.11905e+15
0.000294745, 408.512, 1.7965e+19, 2.22121e+08, 2.97355e+18, 1.49193e+18, 7.03073e+12, 5.0358e+13, 2.41515e+13, 2.11905e+15
0.000294845, 408.513, 1.7965e+19, 2.20162e+08, 2.97354e+18, 1.49193e+18, 6.99015e+12, 5.00739e+13, 2.40142e+13, 2.11906e+15
0.000294945, 408.514, 1.79649e+19, 2.18222e+08, 2.97354e+18, 1.49192e+18, 6.94979e+12, 4.97914e+13, 2.38776e+13, 2.11906e+15
0.000295045, 408.516, 1.79649e+19, 2.16301e+08, 2.97353e+18, 1.49192e+18, 6.90968e+12, 4.95105e+13, 2.37417e+13, 2.11907e+15
0.000295145, 408.517, 1.79649e+19, 2.144e+08, 2.97353e+18, 1.49192e+18, 6.8698e+12, 4.92313e+13, 2.36066e+13, 2.11907e+15
0.000295245, 408.518, 1.79648e+19, 2.12517e+08, 2.97352e+18, 1.49191e+18, 6.83015e+12, 4.89537e+13, 2.34723e+13, 2.11908e+15
0.000295345, 408.519, 1.79648e+19, 2.10653e+08, 2.97352e+18, 1.49191e+18, 6.79073e+12, 4.86777e+13, 2.33388e+13, 2.11908e+15
0.000295445, 408.52, 1.79647e+19, 2.08808e+08, 2.97351e+18, 1.49191e+18, 6.75155e+12, 4.84033e+13, 2.3206e+13, 2.11909e+15
0.000295545, 408.521, 1.79647e+19, 2.06981e+08, 2.97351e+18, 1.4919e+18, 6.71259e+12, 4.81305e+13, 2.30739e+13, 2.11909e+15
0.000295645, 408.522, 1.79646e+19, 2.05171e+08, 2.97351e+18, 1.4919e+18, 6.67386e+12, 4.78593e+13, 2.29426e+13, 2.1191e+15
0.000295745, 408.523, 1.79646e+19, 2.0338e+08, 2.9735e+18, 1.4919e+18, 6.63536e+12, 4.75897e+13, 2.28121e+13, 2.1191e+15
0.000295845, 408.524, 1.79645e+19, 2.01607e+08, 2.9735e+18, 1.49189e+18, 6.59708e+12, 4.73217e+13, 2.26823e+13, 2.1191e+15
0.000295945, 408.525, 1.79645e+19, 1.9985e+08, 2.97349e+18, 1.49189e+18, 6.55903e+12, 4.70552e+13, 2.25532e+13, 2.11911e+15
0.000296045, 408.526, 1.79644e+19, 1.98112e+08, 2.97349e+18, 1.49189e+18, 6.5212e+12, 4.67902e+13, 2.24248e+13, 2.11911e+15
0.000296145, 408.527, 1.79644e+19, 1.9639e+08, 2.97348e+18, 1.49188e+18, 6.48359e+12, 4.65268e+13, 2.22972e+13, 2.11911e+15
0.000296245, 408.528, 1.79643e+19, 1.94685e+08, 2.97348e+18, 1.49188e+18, 6.4462e+12, 4.62649e+13, 2.21703e+13, 2.11912e+15
0.000296345, 408.529, 1.79643e+19, 1.92996e+08, 2.97347e+18, 1.49188e+18, 6.40903e+12, 4.60046e+13, 2.20441e+13, 2.11912e+15
0.000296445, 408.53, 1.79643e+19, 1.91324e+08, 2.97347e+18, 1.49187e+18, 6.37208e+12, 4.57457e+13, 2.19186e+13, 2.11912e+15
0.000296545, 408.531, 1.79642e+19, 1.89669e+08, 2.97347e+18, 1.49187e+18, 6.33534e+12, 4.54884e+13, 2.17939e+13, 2.11913e+15
0.000296645, 408.532, 1.79642e+19, 1.88029e+08, 2.97346e+18, 1.49187e+18, 6.29882e+12, 4.52325e+13, 2.16698e+13, 2.11913e+15
0.000296745, 408.533, 1.79641e+19, 1.86406e+08, 2.97346e+18, 1.49186e+18, 6.26252e+12, 4.49781e+13, 2.15465e+13, 2.11913e+15
0.000296845, 408.534, 1.79641e+19, 1.84798e+08, 2.97345e+18, 1.49186e+18, 6.22643e+12, 4.47252e+13, 2.14238e+13, 2.11914e+15
0.000296945, 408.535, 1.7964e+19, 1.83206e+08, 2.97345e+18, 1.49186e+18, 6.19054e+12, 4.44738e+13, 2.13019e+13, 2.11914e+15
0.000297045, 408.536, 1.7964e+19, 1.8163e+08, 2.97345e+18, 1.49186e+18, 6.15488e+12, 4.42238e+13, 2.11806e+13, 2.11914e+15
0.000297145, 408.537, 1.79639e+19, 1.80068e+08, 2.97344e+18, 1.49185e+18, 6.11942e+12, 4.39753e+13, 2.10601e+13, 2.11914e+15
0.000297245, 408.538, 1.79639e+19, 1.78522e+08, 2.97344e+18, 1.49185e+18, 6.08416e+12, 4.37283e+13, 2.09402e+13, 2.11915e+15
0.000297345, 408.539, 1.79639e+19, 1.76991e+08, 2.97343e+18, 1.49185e+18, 6.04912e+12, 4.34826e+13, 2.0821e+13, 2.11915e+15
0.000297445, 408.54, 1.79638e+19, 1.75474e+08, 2.97343e+18, 1.49184e+18, 6.01428e+12, 4.32384e+13, 2.07025e+13, 2.11915e+15
0.000297545, 408.541, 1.79638e+19, 1.73972e+08, 2.97343e+18, 1.49184e+18, 5.97965e+12, 4.29956e+13, 2.05847e+13, 2.11915e+15
0.000297645, 408.542, 1.79637e+19, 1.72484e+08, 2.97342e+18, 1.49184e+18, 5.94521e+12, 4.27542e+13, 2.04675e+13, 2.11915e+15
0.000297745, 408.543, 1.79637e+19, 1.71011e+08, 2.97342e+18, 1.49183e+18, 5.91099e+12, 4.25142e+13, 2.0351e+13, 2.11916e+15
0.000297845, 408.544, 1.79636e+19, 1.69552e+08, 2.97341e+18, 1.49183e+18, 5.87696e+12, 4.22756e+13, 2.02351e+13, 2.11916e+15
0.000297945, 408.545, 1.79636e+19, 1.68107e+08, 2.97341e+18, 1.49183e+18, 5.84313e+12, 4.20384e+13, 2.012e+13, 2.11916e+15
0.000298045, 408.546, 1.79636e+19, 1.66675e+08, 2.97341e+18, 1.49182e+18, 5.80951e+12, 4.18025e+13, 2.00055e+13, 2.11916e+15
0.000298145, 408.547, 1.79635e+19, 1.65257e+08, 2.9734e+18, 1.49182e+18, 5.77608e+12, 4.1568e+13, 1.98916e+13, 2.11916e+15
0.000298245, 408.548, 1.79635e+19, 1.63853e+08, 2.9734e+18, 1.49182e+18, 5.74284e+12, 4.13349e+13, 1.97784e+13, 2.11916e+15
0.000298345, 408.549, 1.79634e+19, 1.62462e+08, 2.97339e+18, 1.49181e+18, 5.70981e+12, 4.11032e+13, 1.96658e+13, 2.11916e+15
0.000298445, 408.55, 1.79634e+19, 1.61085e+08, 2.97339e+18, 1.49181e+18, 5.67696e+12, 4.08727e+13, 1.95539e+13, 2.11917e+15
0.000298545, 408.551, 1.79633e+19, 1.5972e+08, 2.97339e+18, 1.49181e+18, 5.64431e+12, 4.06436e+13, 1.94426e+13, 2.11917e+15
0.000298645, 408.552, 1.79633e+19, 1.58369e+08, 2.97338e+18, 1.49181e+18, 5.61186e+12, 4.04159e+13, 1.9332e+13, 2.11917e+15
0.000298745, 408.553, 1.79633e+19, 1.5703e+08, 2.97338e+18, 1.4918e+18, 5.57959e+12, 4.01894e+13, 1.9222e+13, 2.11917e+15
0.000298845, 408.554, 1.79632e+19, 1.55704e+08, 2.97338e+18, 1.4918e+18, 5.54752e+12, 3.99643e+13, 1.91126e+13, 2.11917e+15
0.000298945, 408.555, 1.79632e+19, 1.5439e+08, 2.97337e+18, 1.4918e+18, 5.51563e+12, 3.97404e+13, 1.90038e+13, 2.11917e+15
0.000299045, 408.556, 1.79631e+19, 1.53089e+08, 2.97337e+18, 1.49179e+18, 5.48393e+12, 3.95179e+13, 1.88957e+13, 2.11917e+15
0.000299145, 408.556, 1.79631e+19, 1.518e+08, 2.97336e+18, 1.49179e+18, 5.45242e+12, 3.92966e+13, 1.87882e+13, 2.11917e+15
0.000299245, 408.557, 1.79631e+19, 1.50523e+08, 2.97336e+18, 1.49179e+18, 5.42109e+12, 3.90767e+13, 1.86813e+13, 2.11917e+15
0.000299345, 408.558, 1.7963e+19, 1.49258e+08, 2.97336e+18, 1.49178e+18, 5.38995e+12, 3.8858e+13, 1.8575e+13, 2.11917e+15
0.000299445, 408.559, 1.7963e+19, 1.48006e+08, 2.97335e+18, 1.49178e+18, 5.35899e+12, 3.86405e+13, 1.84693e+13, 2.11917e+15
0.000299545, 408.56, 1.79629e+19, 1.46764e+08, 2.97335e+18, 1.49178e+18, 5.32822e+12, 3.84243e+13, 1.83642e+13, 2.11917e+15
0.000299645, 408.561, 1.79629e+19, 1.45535e+08, 2.97335e+18, 1.49178e+18, 5.29762e+12, 3.82094e+13, 1.82598e+13, 2.11917e+15
0.000299745, 408.562, 1.79629e+19, 1.44317e+08, 2.97334e+18, 1.49177e+18, 5.26721e+12, 3.79957e+13, 1.81559e+13, 2.11917e+15
0.000299845, 408.563, 1.79628e+19, 1.4311e+08, 2.97334e+18, 1.49177e+18, 5.23698e+12, 3.77833e+13, 1.80526e+13, 2.11917e+15
0.000299945, 408.564, 1.79628e+19, 1.41915e+08, 2.97334e+18, 1.49177e+18, 5.20692e+12, 3.7572e+13, 1.795e+13, 2.11917e+15
0.0003, 408.564, 1.79627e+19, 1.41264e+08, 2.97333e+18, 1.49176e+18, 5.19051e+12, 3.74567e+13, 1.78939e+13, 2.11917e+15
0.000300002, 408.565, 1.79627e+19, 1.32565e+10, 2.97333e+18, 1.49176e+18, 5.31089e+12, 3.75142e+13, 1.78965e+13, 2.11918e+15
0.000300002, 408.565, 1.79627e+19, 2.62888e+10, 2.97333e+18, 1.49176e+18, 5.431e+12, 3.75741e+13, 1.79005e+13, 2.11918e+15
0.000300002, 408.565, 1.79627e+19, 3.92882e+10, 2.97333e+18, 1.49176e+18, 5.55084e+12, 3.76341e+13, 1.79046e+13, 2.11919e+15
0.000300002, 408.565, 1.79627e+19, 5.22662e+10, 2.97333e+18, 1.49176e+18, 5.67049e+12, 3.76941e+13, 1.79087e+13, 2.11919e+15
0.000300002, 408.565, 1.79627e+19, 6.52282e+10, 2.97333e+18, 1.49176e+18, 5.79001e+12, 3.77541e+13, 1.79128e+13, 2.1192e+15
0.000300002, 408.565, 1.79627e+19, 7.81776e+10, 2.97333e+18, 1.49176e+18, 5.90942e+12, 3.7814e+13, 1.7917e+13, 2.1192e+15
0.000300002, 408.565, 1.79627e+19, 9.11164e+10, 2.97333e+18, 1.49176e+18, 6.02873e+12, 3.78739e+13, 1.79212e+13, 2.11921e+15
0.000300002, 408.565, 1.79627e+19, 1.04046e+11, 2.97333e+18, 1.49176e+18, 6.14796e+12, 3.79338e+13, 1.79253e+13, 2.11921e+15
0.000300002, 408.565, 1.79627e+19, 1.16968e+11, 2.97333e+18, 1.49176e+18, 6.26712e+12, 3.79937e+13, 1.79295e+13, 2.11922e+15
0.000300002, 408.565, 1.79627e+19, 1.29883e+11, 2.97333e+18, 1.49176e+18, 6.38622e+12, 3.80535e+13, 1.79337e+13, 2.11922e+15
0.000300002, 408.566, 1.79627e+19, 1.42792e+11, 2.97332e+18, 1.49176e+18, 6.50526e+12, 3.81133e+13, 1.79378e+13, 2.11923e+15
0.000300002, 408.566, 1.79627e+19, 1.55694e+11, 2.97332e+18, 1.49176e+18, 6.62425e+12, 3.81731e+13, 1.7942e+13, 2.11923e+15
0.000300002, 408.566, 1.79627e+19, 1.68592e+11, 2.97332e+18, 1.49176e+18, 6.74319e+12, 3.82329e+13, 1.79462e+13, 2.11924e+15
0.000300002, 408.566, 1.79627e+19, 1.81485e+11, 2.97332e+18, 1.49176e+18, 6.86209e+12, 3.82926e+13, 1.79504e+13, 2.11924e+15
0.000300002, 408.566, 1.79627e+19, 1.94373e+11, 2.97332e+18, 1.49176e+18, 6.98094e+12, 3.83524e+13, 1.79546e+13, 2.11925e+15
0.000300002, 408.566, 1.79627e+19, 2.07257e+11, 2.97332e+18, 1.49176e+18, 7.09976e+12, 3.84121e+13, 1.79587e+13, 2.11925e+15
0.000300002, 408.566, 1.79627e+19, 2.20137e+11, 2.97332e+18, 1.49176e+18, 7.21854e+12, 3.84718e+13, 1.79629e+13, 2.11926e+15
0.000300002, 408.566, 1.79627e+19, 2.33013e+11, 2.97332e+18, 1.49176e+18, 7.33729e+12, 3.85315e+13, 1.79671e+13, 2.11927e+15
0.000300002, 408.566, 1.79627e+19, 2.45886e+11, 2.97332e+18, 1.49176e+18, 7.45601e+12, 3.85911e+13, 1.79713e+13, 2.11927e+15
0.000300003, 408.567, 1.79627e+19, 2.58756e+11, 2.97332e+18, 1.49175e+18, 7.57469e+12, 3.86508e+13, 1.79754e+13, 2.11928e+15
0.000300003, 408.567, 1.79626e+19, 2.71622e+11, 2.97332e+18, 1.49175e+18, 7.69335e+12, 3.87104e+13, 1.79796e+13, 2.11928e+15
0.000300003, 408.567, 1.79626e+19, 2.84486e+11, 2.97331e+18, 1.49175e+18, 7.81198e+12, 3.87701e+13, 1.79838e+13, 2.11929e+15
0.000300003, 408.567, 1.79626e+19, 2.97346e+11, 2.97331e+18, 1.49175e+18, 7.93059e+12, 3.88297e+13, 1.7988e+13, 2.11929e+15
0.000300003, 408.567, 1.79626e+19, 3.10204e+11, 2.97331e+18, 1.49175e+18, 8.04916e+12, 3.88893e+13, 1.79922e+13, 2.1193e+15
0.000300003, 408.567, 1.79626e+19, 3.23059e+11, 2.97331e+18, 1.49175e+18, 8.16772e+12, 3.89489e+13, 1.79963e+13, 2.1193e+15
0.000300003, 408.567, 1.79626e+19, 3.35912e+11, 2.97331e+18, 1.49175e+18, 8.28625e+12, 3.90085e+13, 1.80005e+13, 2.11931e+15
0.000300003, 408.567, 1.79626e+19, 3.48762e+11, 2.97331e+18, 1.49175e+18, 8.40476e+12, 3.90681e+13, 1.80047e+13, 2.11931e+15
0.000300003, 408.567, 1.79626e+19, 3.6161e+11, 2.97331e+18, 1.49175e+18, 8.52325e+12, 3.91276e+13, 1.80089e+13, 2.11932e+15
0.000300003, 408.568, 1.79626e+19, 3.74456e+11, 2.97331e+18, 1.49175e+18, 8.64172e+12, 3.91872e+13, 1.8013e+13, 2.11932e+15
0.000300003, 408.568, 1.79626e+19, 3.873e+11, 2.97331e+18, 1.49175e+18, 8.76017e+12, 3.92468e+13, 1.80172e+13, 2.11933e+15
0.000300003, 408.568, 1.79626e+19, 4.00141e+11, 2.97331e+18, 1.49175e+18, 8.87859e+12, 3.93063e+13, 1.80214e+13, 2.11933e+15
0.000300003, 408.568, 1.79626e+19, 4.1298e+11, 2.97331e+18, 1.49175e+18, 8.997e+12, 3.93658e+13, 1.80256e+13, 2.11934e+15
0.000300003, 408.568, 1.79626e+19, 4.25818e+11, 2.9733e+18, 1.49175e+18, 9.1154e+12, 3.94254e+13, 1.80297e+13, 2.11934e+15
0.000300003, 408.568, 1.79626e+19, 4.38653e+11, 2.9733e+18, 1.49175e+18, 9.23377e+12, 3.94849e+13, 1.80339e+13, 2.11935e+15
0.000300003, 408.568, 1.79626e+19, 4.51487e+11, 2.9733e+18, 1.49175e+18, 9.35213e+12, 3.95444e+13, 1.80381e+13, 2.11935e+15
0.000300003, 408.568, 1.79626e+19, 4.64319e+11, 2.9733e+18, 1.49175e+18, 9.47047e+12, 3.96039e+13, 1.80423e+13, 2.11936e+15
0.000300003, 408.568, 1.79626e+19, 4.77149e+11, 2.9733e+18, 1.49175e+18, 9.58879e+12, 3.96634e+13, 1.80464e+13, 2.11936e+15
0.000300003, 408.569, 1.79626e+19, 4.89977e+11, 2.9733e+18, 1.49175e+18, 9.7071e+12, 3.97229e+13, 1.80506e+13, 2.11937e+15
0.000300003, 408.569, 1.79626e+19, 5.02804e+11, 2.9733e+18, 1.49175e+18, 9.8254e+12, 3.97823e+13, 1.80548e+13, 2.11937e+15
0.000300003, 408.569, 1.79626e+19, 5.15629e+11, 2.9733e+18, 1.49175e+18, 9.94368e+12, 3.98418e+13, 1.8059e+13, 2.11938e+15
0.000300003, 408.569, 1.79626e+19, 5.28453e+11, 2.9733e+18, 1.49174e+18, 1.00619e+13, 3.99013e+13, 1.80631e+13, 2.11938e+15
0.000300003, 408.569, 1.79625e+19, 5.41275e+11, 2.9733e+18, 1.49174e+18, 1.01802e+13, 3.99607e+13, 1.80673e+13, 2.11939e+15
0.000300003, 408.569, 1.79625e+19, 5.54095e+11, 2.97329e+18, 1.49174e+18, 1.02984e+13, 4.00202e+13, 1.80715e+13, 2.11939e+15
0.000300003, 408.569, 1.79625e+19, 5.66915e+11, 2.97329e+18, 1.49174e+18, 1.04167e+13, 4.00796e+13, 1.80756e+13, 2.1194e+15
0.000300003, 408.569, 1.79625e+19, 5.79732e+11, 2.97329e+18, 1.49174e+18, 1.05349e+13, 4.01391e+13, 1.80798e+13, 2.11941e+15
0.000300003, 408.569, 1.79625e+19, 5.92548e+11, 2.97329e+18, 1.49174e+18, 1.06531e+13, 4.01985e+13, 1.8084e+13, 2.11941e+15
0.000300003, 408.569, 1.79625e+19, 6.05363e+11, 2.97329e+18, 1.49174e+18, 1.07712e+13, 4.02579e+13, 1.80882e+13, 2.11942e+15
